time/us,fir,iir,iirMSB,iirLSB
7.403000e+03,665,16224,31,0
7.404000e+03,665,16610,32,0
7.405000e+03,664,16481,32,1
7.406000e+03,665,16353,31,1
7.407000e+03,666,16738,32,0
7.408000e+03,665,17120,33,0
7.409000e+03,664,16987,33,1
7.410000e+03,665,16855,32,1
7.411000e+03,666,16724,32,0
7.412000e+03,666,17106,33,0
7.413000e+03,666,16973,33,1
7.414000e+03,666,16841,32,1
7.415000e+03,667,17222,33,0
7.416000e+03,667,17088,33,0
7.417000e+03,667,16955,33,1
7.418000e+03,667,17335,33,1
7.419000e+03,667,17200,33,0
7.420000e+03,668,17066,33,0
7.421000e+03,668,17445,34,1
7.422000e+03,667,17821,34,1
7.423000e+03,667,17682,34,0
7.424000e+03,668,17544,34,0
7.425000e+03,668,17407,33,1
7.426000e+03,668,17784,34,0
7.427000e+03,668,17646,34,0
7.428000e+03,669,17509,34,1
7.429000e+03,669,17885,34,1
7.430000e+03,668,18258,35,0
7.431000e+03,668,18116,35,0
7.432000e+03,669,17975,35,1
7.433000e+03,669,17835,34,1
7.434000e+03,669,18208,35,0
7.435000e+03,669,18066,35,0
7.436000e+03,670,17925,35,1
7.437000e+03,670,18297,35,1
7.438000e+03,670,18667,36,1
7.439000e+03,669,18522,36,0
7.440000e+03,670,18378,35,0
7.441000e+03,670,18235,35,1
7.442000e+03,671,18605,36,1
7.443000e+03,670,18460,36,0
7.444000e+03,671,18316,35,0
7.445000e+03,671,18685,36,1
7.446000e+03,671,19052,37,0
7.447000e+03,670,18904,36,0
7.448000e+03,671,18757,36,1
7.449000e+03,671,18611,36,1
7.450000e+03,672,18978,37,0
7.451000e+03,671,19342,37,0
7.452000e+03,671,19191,37,1
7.453000e+03,671,19042,37,0
7.454000e+03,672,18894,36,0
7.455000e+03,672,19259,37,1
7.456000e+03,672,19621,38,1
7.457000e+03,671,19468,38,0
7.458000e+03,671,19316,37,0
7.459000e+03,672,19166,37,0
7.460000e+03,673,19529,38,1
7.461000e+03,672,19889,38,1
7.462000e+03,671,19734,38,0
7.463000e+03,672,19580,38,0
7.464000e+03,673,19428,37,0
7.465000e+03,673,19789,38,1
7.466000e+03,672,20147,39,1
7.467000e+03,672,19990,39,0
7.468000e+03,673,19834,38,0
7.469000e+03,673,20192,39,0
7.470000e+03,672,20035,39,1
7.471000e+03,673,19879,38,1
7.472000e+03,673,20236,39,0
7.473000e+03,673,20590,40,0
7.474000e+03,672,20430,39,0
7.475000e+03,672,20271,39,1
7.476000e+03,673,20625,40,1
7.477000e+03,673,20464,39,0
7.478000e+03,673,20305,39,1
7.479000e+03,673,20659,40,1
7.480000e+03,673,21010,41,0
7.481000e+03,673,20846,40,0
7.482000e+03,673,20684,40,0
7.483000e+03,673,21035,41,1
7.484000e+03,673,20871,40,1
7.485000e+03,673,20708,40,0
7.486000e+03,673,21059,41,1
7.487000e+03,673,21407,41,1
7.488000e+03,673,21240,41,0
7.489000e+03,673,21075,41,1
7.490000e+03,673,21423,41,1
7.491000e+03,673,21256,41,0
7.492000e+03,673,21602,42,0
7.493000e+03,673,21434,41,0
7.494000e+03,673,21267,41,1
7.495000e+03,673,21613,42,1
7.496000e+03,673,21957,42,1
7.497000e+03,673,21786,42,0
7.498000e+03,673,21616,42,0
7.499000e+03,673,21960,42,0
7.500000e+03,673,22301,43,1
7.501000e+03,672,22127,43,1
7.502000e+03,672,21955,42,1
7.503000e+03,673,22296,43,0
7.504000e+03,673,22122,43,0
7.505000e+03,673,21950,42,0
7.506000e+03,673,22291,43,1
7.507000e+03,673,22629,44,1
7.508000e+03,672,22453,43,1
7.509000e+03,672,22278,43,0
7.510000e+03,673,22616,44,0
7.511000e+03,673,22952,44,0
7.512000e+03,672,22773,44,1
7.513000e+03,672,22596,44,0
7.514000e+03,672,22932,44,0
7.515000e+03,672,22753,44,1
7.516000e+03,673,23088,45,0
7.517000e+03,672,22908,44,0
7.518000e+03,672,23242,45,0
7.519000e+03,671,23061,45,1
7.520000e+03,672,23393,45,1
7.521000e+03,672,23211,45,1
7.522000e+03,672,23542,45,0
7.523000e+03,671,23359,45,1
7.524000e+03,671,23689,46,1
7.525000e+03,671,23504,45,0
7.526000e+03,672,23833,46,1
7.527000e+03,671,23647,46,1
7.528000e+03,671,23463,45,1
7.529000e+03,671,23792,46,0
7.530000e+03,671,24119,47,1
7.531000e+03,671,23931,46,1
7.532000e+03,671,23745,46,1
7.533000e+03,671,24072,47,0
7.534000e+03,670,24396,47,0
7.535000e+03,670,24206,47,0
7.536000e+03,671,24017,46,1
7.537000e+03,671,24342,47,0
7.538000e+03,670,24664,48,0
7.539000e+03,669,24472,47,0
7.540000e+03,670,24281,47,1
7.541000e+03,670,24604,48,0
7.542000e+03,669,24924,48,0
7.543000e+03,669,24730,48,0
7.544000e+03,670,24537,47,1
7.545000e+03,670,24858,48,0
7.546000e+03,669,25176,49,0
7.547000e+03,668,24980,48,0
7.548000e+03,669,24785,48,1
7.549000e+03,669,25104,49,0
7.550000e+03,668,25420,49,0
7.551000e+03,668,25222,49,0
7.552000e+03,669,25537,49,1
7.553000e+03,668,25338,49,0
7.554000e+03,668,25653,50,1
7.555000e+03,667,25453,49,1
7.556000e+03,668,25767,50,1
7.557000e+03,667,26078,50,0
7.558000e+03,666,25875,50,1
7.559000e+03,667,25673,50,1
7.560000e+03,668,25985,50,1
7.561000e+03,667,26294,51,0
7.562000e+03,666,26089,50,1
7.563000e+03,666,25886,50,0
7.564000e+03,667,26196,51,0
7.565000e+03,666,26504,51,0
7.566000e+03,665,26297,51,1
7.567000e+03,666,26092,50,0
7.568000e+03,666,26401,51,1
7.569000e+03,665,26707,52,1
7.570000e+03,665,26499,51,1
7.571000e+03,665,26804,52,0
7.572000e+03,664,27107,52,1
7.573000e+03,664,26896,52,0
7.574000e+03,664,26686,52,0
7.575000e+03,664,26990,52,0
7.576000e+03,664,27292,53,0
7.577000e+03,664,27079,52,1
7.578000e+03,664,26868,52,0
7.579000e+03,664,27171,53,1
7.580000e+03,663,27471,53,1
7.581000e+03,662,27257,53,1
7.582000e+03,663,27557,53,1
7.583000e+03,663,27854,54,0
7.584000e+03,662,27637,53,1
7.585000e+03,662,27422,53,0
7.586000e+03,662,27720,54,0
7.587000e+03,661,28016,54,0
7.588000e+03,661,27798,54,0
7.589000e+03,661,28093,54,1
7.590000e+03,660,27874,54,0
7.591000e+03,661,28169,55,1
7.592000e+03,660,28461,55,1
7.593000e+03,659,28239,55,1
7.594000e+03,660,28019,54,1
7.595000e+03,660,28313,55,1
7.596000e+03,659,28604,55,0
7.597000e+03,659,28381,55,1
7.598000e+03,659,28672,56,0
7.599000e+03,658,28960,56,0
7.600000e+03,658,28734,56,0
7.601000e+03,658,28510,55,0
7.602000e+03,658,28800,56,0
7.603000e+03,658,29087,56,1
7.604000e+03,657,28860,56,0
7.605000e+03,657,29147,56,1
7.606000e+03,657,29432,57,0
7.607000e+03,656,29203,57,1
7.608000e+03,656,28975,56,1
7.609000e+03,657,29261,57,1
7.610000e+03,656,29545,57,1
7.611000e+03,655,29827,58,1
7.612000e+03,654,29594,57,0
7.613000e+03,655,29363,57,1
7.614000e+03,655,29646,57,0
7.615000e+03,654,29927,58,1
7.616000e+03,654,29694,57,0
7.617000e+03,654,29975,58,1
7.618000e+03,653,30253,59,1
7.619000e+03,653,30017,58,1
7.620000e+03,653,30295,59,1
7.621000e+03,652,30059,58,1
7.622000e+03,653,30337,59,1
7.623000e+03,652,30612,59,0
7.624000e+03,651,30373,59,1
7.625000e+03,651,30648,59,0
7.626000e+03,651,30921,60,1
7.627000e+03,650,30680,59,0
7.628000e+03,650,30441,59,1
7.629000e+03,651,30716,59,0
7.630000e+03,650,30989,60,1
7.631000e+03,649,31259,61,1
7.632000e+03,648,31015,60,1
7.633000e+03,649,30773,60,1
7.634000e+03,649,31045,60,1
7.635000e+03,648,31315,61,1
7.636000e+03,648,31583,61,1
7.637000e+03,647,31337,61,1
7.638000e+03,647,31093,60,1
7.639000e+03,647,31363,61,1
7.640000e+03,647,31630,61,0
7.641000e+03,646,31895,62,1
7.642000e+03,645,31646,61,0
7.643000e+03,646,31911,62,1
7.644000e+03,645,32174,62,0
7.645000e+03,644,31923,62,1
7.646000e+03,644,31674,61,0
7.647000e+03,645,31939,62,1
7.648000e+03,644,32202,62,0
7.649000e+03,643,32463,63,1
7.650000e+03,642,32210,62,0
7.651000e+03,643,32471,63,1
7.652000e+03,642,32730,63,0
7.653000e+03,641,32475,63,1
7.654000e+03,642,32734,63,0
7.655000e+03,641,32479,63,1
7.656000e+03,641,32738,63,0
7.657000e+03,640,32995,64,1
7.658000e+03,640,32738,63,0
7.659000e+03,640,32995,64,1
7.660000e+03,639,33250,64,0
7.661000e+03,638,32991,64,1
7.662000e+03,639,33246,64,0
7.663000e+03,638,33499,65,1
7.664000e+03,637,33238,64,0
7.665000e+03,637,33491,65,1
7.666000e+03,637,33742,65,0
7.667000e+03,636,33479,65,1
7.668000e+03,636,33730,65,0
7.669000e+03,635,33979,66,1
7.670000e+03,635,33714,65,0
7.671000e+03,635,33963,66,1
7.672000e+03,634,34210,66,0
7.673000e+03,633,33943,66,1
7.674000e+03,634,34190,66,0
7.675000e+03,633,34435,67,1
7.676000e+03,632,34166,66,0
7.677000e+03,632,33900,66,0
7.678000e+03,633,34148,66,0
7.679000e+03,632,34394,67,0
7.680000e+03,631,34638,67,0
7.681000e+03,630,34368,67,0
7.682000e+03,631,34612,67,0
7.683000e+03,630,34854,68,0
7.684000e+03,629,34582,67,0
7.685000e+03,629,34824,68,0
7.686000e+03,629,35064,68,0
7.687000e+03,628,34791,67,1
7.688000e+03,628,35032,68,0
7.689000e+03,627,35271,68,1
7.690000e+03,627,35508,69,0
7.691000e+03,626,35231,68,1
7.692000e+03,626,35468,69,0
7.693000e+03,625,35703,69,1
7.694000e+03,624,35425,69,1
7.695000e+03,625,35661,69,1
7.696000e+03,624,35895,70,1
7.697000e+03,623,35615,69,1
7.698000e+03,623,35849,70,1
7.699000e+03,623,36081,70,1
7.700000e+03,622,35800,69,0
7.701000e+03,622,36033,70,1
7.702000e+03,621,36264,70,0
7.703000e+03,620,35981,70,1
7.704000e+03,621,36212,70,0
7.705000e+03,620,36442,71,0
7.706000e+03,619,36158,70,0
7.707000e+03,619,36388,71,0
7.708000e+03,619,36616,71,0
7.709000e+03,618,36842,71,0
7.710000e+03,617,36555,71,1
7.711000e+03,617,36782,71,0
7.712000e+03,616,37007,72,1
7.713000e+03,616,36718,71,0
7.714000e+03,616,36944,72,0
7.715000e+03,615,37168,72,0
7.716000e+03,614,36878,72,0
7.717000e+03,615,37102,72,0
7.718000e+03,614,37325,72,1
7.719000e+03,613,37546,73,0
7.720000e+03,612,37253,72,1
7.721000e+03,612,37474,73,0
7.722000e+03,612,37694,73,0
7.723000e+03,611,37400,73,0
7.724000e+03,611,37620,73,0
7.725000e+03,610,37839,73,1
7.726000e+03,609,38056,74,0
7.727000e+03,609,37759,73,1
7.728000e+03,609,37977,74,1
7.729000e+03,608,38193,74,1
7.730000e+03,607,37895,74,1
7.731000e+03,607,38111,74,1
7.732000e+03,607,38326,74,0
7.733000e+03,606,38539,75,1
7.734000e+03,605,38238,74,0
7.735000e+03,605,38452,75,0
7.736000e+03,604,38664,75,0
7.737000e+03,604,38362,74,0
7.738000e+03,604,38575,75,1
7.739000e+03,603,38786,75,0
7.740000e+03,602,38995,76,1
7.741000e+03,601,38691,75,1
7.742000e+03,602,38901,75,1
7.743000e+03,601,39110,76,0
7.744000e+03,600,39317,76,1
7.745000e+03,599,39010,76,0
7.746000e+03,599,39218,76,0
7.747000e+03,599,39424,77,0
7.748000e+03,598,39628,77,0
7.749000e+03,597,39319,76,1
7.750000e+03,597,39524,77,0
7.751000e+03,596,39728,77,0
7.752000e+03,595,39418,76,0
7.753000e+03,596,39623,77,1
7.754000e+03,595,39826,77,0
7.755000e+03,594,40027,78,1
7.756000e+03,593,39715,77,1
7.757000e+03,593,39917,77,1
7.758000e+03,593,40118,78,0
7.759000e+03,592,40317,78,1
7.760000e+03,591,40003,78,1
7.761000e+03,591,40203,78,1
7.762000e+03,590,40401,78,1
7.763000e+03,589,40598,79,0
7.764000e+03,589,40281,78,1
7.765000e+03,589,40479,79,1
7.766000e+03,588,40675,79,1
7.767000e+03,587,40870,79,0
7.768000e+03,586,40551,79,1
7.769000e+03,587,40747,79,1
7.770000e+03,586,40941,79,1
7.771000e+03,585,41134,80,0
7.772000e+03,584,40813,79,1
7.773000e+03,584,41007,80,1
7.774000e+03,583,41199,80,1
7.775000e+03,583,41390,80,0
7.776000e+03,582,41067,80,1
7.777000e+03,582,41259,80,1
7.778000e+03,581,41449,80,1
7.779000e+03,580,41638,81,0
7.780000e+03,579,41313,80,1
7.781000e+03,580,41503,81,1
7.782000e+03,579,41691,81,1
7.783000e+03,578,41878,81,0
7.784000e+03,577,42063,82,1
7.785000e+03,576,41735,81,1
7.786000e+03,576,41921,81,1
7.787000e+03,576,42106,82,0
7.788000e+03,575,42290,82,0
7.789000e+03,574,41960,81,0
7.790000e+03,574,42145,82,1
7.791000e+03,573,42328,82,0
7.792000e+03,572,42510,83,0
7.793000e+03,572,42178,82,0
7.794000e+03,572,42361,82,1
7.795000e+03,571,42543,83,1
7.796000e+03,570,42723,83,1
7.797000e+03,569,42902,83,0
7.798000e+03,568,42567,83,1
7.799000e+03,569,42747,83,1
7.800000e+03,568,42926,83,0
7.801000e+03,567,43103,84,1
7.802000e+03,566,42767,83,1
7.803000e+03,566,42945,83,1
7.804000e+03,565,43122,84,0
7.805000e+03,565,43298,84,0
7.806000e+03,564,43472,84,0
7.807000e+03,563,43133,84,1
7.808000e+03,563,43309,84,1
7.809000e+03,562,43483,84,1
7.810000e+03,561,43656,85,0
7.811000e+03,560,43827,85,1
7.812000e+03,560,43485,84,1
7.813000e+03,560,43658,85,0
7.814000e+03,559,43829,85,1
7.815000e+03,558,43999,85,1
7.816000e+03,557,43656,85,0
7.817000e+03,557,43827,85,1
7.818000e+03,557,43997,85,1
7.819000e+03,556,44166,86,0
7.820000e+03,555,44333,86,1
7.821000e+03,554,43987,85,1
7.822000e+03,554,44156,86,0
7.823000e+03,553,44324,86,0
7.824000e+03,552,44490,86,0
7.825000e+03,552,44655,87,1
7.826000e+03,551,44307,86,1
7.827000e+03,551,44473,86,1
7.828000e+03,550,44638,87,0
7.829000e+03,549,44802,87,0
7.830000e+03,548,44964,87,0
7.831000e+03,547,44613,87,1
7.832000e+03,548,44777,87,1
7.833000e+03,547,44940,87,0
7.834000e+03,546,45101,88,1
7.835000e+03,545,45261,88,1
7.836000e+03,544,44908,87,0
7.837000e+03,544,45070,88,0
7.838000e+03,543,45230,88,0
7.839000e+03,543,45389,88,1
7.840000e+03,542,45547,88,1
7.841000e+03,541,45192,88,0
7.842000e+03,541,45351,88,1
7.843000e+03,540,45509,88,1
7.844000e+03,539,45666,89,0
7.845000e+03,538,45822,89,0
7.846000e+03,538,45977,89,1
7.847000e+03,537,45618,89,0
7.848000e+03,537,45774,89,0
7.849000e+03,536,45929,89,1
7.850000e+03,535,46083,90,1
7.851000e+03,534,46235,90,1
7.852000e+03,533,45874,89,0
7.853000e+03,534,46028,89,0
7.854000e+03,533,46181,90,1
7.855000e+03,532,46333,90,1
7.856000e+03,531,46484,90,0
7.857000e+03,530,46633,91,1
7.858000e+03,529,46269,90,1
7.859000e+03,529,46420,90,0
7.860000e+03,529,46570,90,0
7.861000e+03,528,46719,91,1
7.862000e+03,527,46867,91,1
7.863000e+03,526,46501,90,1
7.864000e+03,526,46650,91,0
7.865000e+03,525,46798,91,0
7.866000e+03,524,46945,91,1
7.867000e+03,523,47091,91,1
7.868000e+03,523,47236,92,0
7.869000e+03,522,46867,91,1
7.870000e+03,522,47013,91,1
7.871000e+03,521,47158,92,0
7.872000e+03,520,47302,92,0
7.873000e+03,519,47445,92,1
7.874000e+03,518,47587,92,1
7.875000e+03,518,47216,92,0
7.876000e+03,518,47360,92,0
7.877000e+03,517,47502,92,0
7.878000e+03,516,47643,93,1
7.879000e+03,515,47783,93,1
7.880000e+03,514,47922,93,0
7.881000e+03,513,47548,92,0
7.882000e+03,513,47689,93,1
7.883000e+03,513,47829,93,1
7.884000e+03,512,47968,93,0
7.885000e+03,511,48106,93,0
7.886000e+03,510,48243,94,1
7.887000e+03,509,47867,93,1
7.888000e+03,509,48006,93,0
7.889000e+03,508,48143,94,1
7.890000e+03,507,48279,94,1
7.891000e+03,507,48414,94,0
7.892000e+03,506,48548,94,0
7.893000e+03,505,48169,94,1
7.894000e+03,505,48305,94,1
7.895000e+03,504,48440,94,0
7.896000e+03,503,48574,94,0
7.897000e+03,502,48707,95,1
7.898000e+03,501,48839,95,1
7.899000e+03,501,48970,95,0
7.900000e+03,500,48588,94,0
7.901000e+03,500,48721,95,1
7.902000e+03,499,48853,95,1
7.903000e+03,498,48984,95,0
7.904000e+03,497,49114,95,0
7.905000e+03,496,49243,96,1
7.906000e+03,496,48859,95,1
7.907000e+03,496,48990,95,0
7.908000e+03,495,49120,95,0
7.909000e+03,494,49249,96,1
7.910000e+03,493,49377,96,1
7.911000e+03,492,49504,96,0
7.912000e+03,491,49630,96,0
7.913000e+03,490,49243,96,1
7.914000e+03,491,49371,96,1
7.915000e+03,490,49498,96,0
7.916000e+03,489,49624,96,0
7.917000e+03,488,49749,97,1
7.918000e+03,487,49873,97,1
7.919000e+03,486,49996,97,0
7.920000e+03,485,49606,96,0
7.921000e+03,485,49731,97,1
7.922000e+03,485,49855,97,1
7.923000e+03,484,49978,97,0
7.924000e+03,483,50100,97,0
7.925000e+03,482,50221,98,1
7.926000e+03,481,50341,98,1
7.927000e+03,480,49948,97,0
7.928000e+03,480,50070,97,0
7.929000e+03,479,50191,98,1
7.930000e+03,479,50311,98,1
7.931000e+03,478,50430,98,0
7.932000e+03,477,50549,98,1
7.933000e+03,476,50667,98,1
7.934000e+03,475,50272,98,0
7.935000e+03,475,50392,98,0
7.936000e+03,474,50511,98,1
7.937000e+03,473,50629,98,1
7.938000e+03,473,50746,99,0
7.939000e+03,472,50862,99,0
7.940000e+03,471,50977,99,1
7.941000e+03,470,50579,98,1
7.942000e+03,470,50696,99,0
7.943000e+03,469,50812,99,0
7.944000e+03,468,50928,99,0
7.945000e+03,467,51043,99,1
7.946000e+03,467,51157,99,1
7.947000e+03,466,51270,100,0
7.948000e+03,465,50870,99,0
7.949000e+03,465,50985,99,1
7.950000e+03,464,51099,99,1
7.951000e+03,463,51212,100,0
7.952000e+03,462,51324,100,0
7.953000e+03,461,51436,100,0
7.954000e+03,461,51547,100,1
7.955000e+03,460,51657,100,1
7.956000e+03,459,51254,100,0
7.957000e+03,459,51366,100,0
7.958000e+03,458,51477,100,1
7.959000e+03,457,51587,100,1
7.960000e+03,456,51696,100,0
7.961000e+03,455,51805,101,1
7.962000e+03,455,51913,101,1
7.963000e+03,454,51508,100,0
7.964000e+03,454,51618,100,0
7.965000e+03,453,51727,101,1
7.966000e+03,452,51835,101,1
7.967000e+03,451,51943,101,1
7.968000e+03,450,52050,101,0
7.969000e+03,449,52156,101,0
7.970000e+03,449,52261,102,1
7.971000e+03,448,51853,101,1
7.972000e+03,448,51960,101,0
7.973000e+03,447,52067,101,1
7.974000e+03,446,52173,101,1
7.975000e+03,445,52278,102,0
7.976000e+03,444,52382,102,0
7.977000e+03,444,52485,102,1
7.978000e+03,443,52587,102,1
7.979000e+03,442,52177,101,1
7.980000e+03,442,52282,102,0
7.981000e+03,441,52386,102,0
7.982000e+03,440,52489,102,1
7.983000e+03,439,52591,102,1
7.984000e+03,438,52693,102,1
7.985000e+03,438,52794,103,0
7.986000e+03,437,52894,103,0
7.987000e+03,436,52481,102,1
7.988000e+03,436,52583,102,1
7.989000e+03,435,52685,102,1
7.990000e+03,434,52786,103,0
7.991000e+03,433,52886,103,0
7.992000e+03,432,52985,103,1
7.993000e+03,432,53084,103,0
7.994000e+03,431,53182,103,0
7.995000e+03,430,52767,103,1
7.996000e+03,430,52867,103,1
7.997000e+03,429,52966,103,0
7.998000e+03,428,53065,103,1
7.999000e+03,427,53163,103,1
8.000000e+03,427,53260,104,0
8.001000e+03,426,53356,104,0
8.002000e+03,425,53452,104,0
8.003000e+03,424,53547,104,1
8.004000e+03,423,53129,103,1
8.005000e+03,423,53226,103,0
8.006000e+03,422,53323,104,1
8.007000e+03,422,53419,104,1
8.008000e+03,421,53514,104,0
8.009000e+03,420,53608,104,0
8.010000e+03,419,53702,104,0
8.011000e+03,418,53795,105,1
8.012000e+03,417,53375,104,1
8.013000e+03,417,53471,104,1
8.014000e+03,416,53566,104,0
8.015000e+03,416,53660,104,0
8.016000e+03,415,53753,104,1
8.017000e+03,414,53846,105,0
8.018000e+03,413,53938,105,0
8.019000e+03,412,54029,105,1
8.020000e+03,411,53607,104,1
8.021000e+03,411,53701,104,1
8.022000e+03,411,53794,105,0
8.023000e+03,410,53886,105,0
8.024000e+03,409,53978,105,0
8.025000e+03,408,54069,105,1
8.026000e+03,407,54159,105,1
8.027000e+03,406,54248,105,0
8.028000e+03,405,54337,106,1
8.029000e+03,405,53913,105,1
8.030000e+03,405,54004,105,0
8.031000e+03,404,54095,105,1
8.032000e+03,403,54185,105,1
8.033000e+03,402,54274,106,0
8.034000e+03,401,54362,106,0
8.035000e+03,400,54450,106,0
8.036000e+03,400,54537,106,1
8.037000e+03,399,54111,105,1
8.038000e+03,399,54201,105,1
8.039000e+03,398,54290,106,0
8.040000e+03,397,54378,106,0
8.041000e+03,396,54466,106,0
8.042000e+03,395,54553,106,1
8.043000e+03,395,54639,106,1
8.044000e+03,394,54725,106,1
8.045000e+03,393,54810,107,0
8.046000e+03,392,54382,106,0
8.047000e+03,392,54470,106,0
8.048000e+03,391,54557,106,1
8.049000e+03,391,54643,106,1
8.050000e+03,390,54729,106,1
8.051000e+03,389,54814,107,0
8.052000e+03,388,54898,107,0
8.053000e+03,387,54982,107,0
8.054000e+03,386,54553,106,1
8.055000e+03,386,54639,106,1
8.056000e+03,386,54725,106,1
8.057000e+03,385,54810,107,0
8.058000e+03,384,54894,107,0
8.059000e+03,383,54978,107,0
8.060000e+03,382,55061,107,1
8.061000e+03,381,55143,107,1
8.062000e+03,381,55225,107,1
8.063000e+03,380,54794,107,0
8.064000e+03,380,54878,107,0
8.065000e+03,379,54962,107,0
8.066000e+03,378,55045,107,1
8.067000e+03,377,55127,107,1
8.068000e+03,377,55209,107,1
8.069000e+03,376,55290,107,0
8.070000e+03,375,55371,108,1
8.071000e+03,374,54939,107,1
8.072000e+03,374,55022,107,0
8.073000e+03,373,55105,107,1
8.074000e+03,373,55187,107,1
8.075000e+03,372,55268,107,0
8.076000e+03,371,55349,108,1
8.077000e+03,370,55429,108,1
8.078000e+03,369,55508,108,0
8.079000e+03,368,55587,108,1
8.080000e+03,368,55153,107,1
8.081000e+03,368,55235,107,1
8.082000e+03,367,55316,108,0
8.083000e+03,366,55396,108,0
8.084000e+03,365,55476,108,0
8.085000e+03,364,55555,108,1
8.086000e+03,364,55633,108,1
8.087000e+03,363,55711,108,1
8.088000e+03,362,55276,107,0
8.089000e+03,362,55357,108,1
8.090000e+03,361,55437,108,1
8.091000e+03,360,55516,108,0
8.092000e+03,360,55595,108,1
8.093000e+03,359,55673,108,1
8.094000e+03,358,55751,108,1
8.095000e+03,357,55828,109,0
8.096000e+03,356,55392,108,0
8.097000e+03,356,55472,108,0
8.098000e+03,356,55551,108,1
8.099000e+03,355,55630,108,0
8.100000e+03,354,55708,108,0
8.101000e+03,353,55785,108,1
8.102000e+03,352,55862,109,0
8.103000e+03,352,55938,109,0
8.104000e+03,351,56013,109,1
8.105000e+03,350,55576,108,0
8.106000e+03,350,55654,108,0
8.107000e+03,349,55732,108,0
8.108000e+03,348,55809,109,1
8.109000e+03,348,55885,109,1
8.110000e+03,347,55961,109,1
8.111000e+03,346,56036,109,0
8.112000e+03,345,56111,109,1
8.113000e+03,344,55673,108,1
8.114000e+03,345,55751,108,1
8.115000e+03,344,55828,109,0
8.116000e+03,343,55904,109,0
8.117000e+03,342,55980,109,0
8.118000e+03,341,56055,109,1
8.119000e+03,340,56130,109,0
8.120000e+03,340,56204,109,0
8.121000e+03,339,55765,108,1
8.122000e+03,339,55842,109,0
8.123000e+03,338,55918,109,0
8.124000e+03,337,55994,109,0
8.125000e+03,337,56069,109,1
8.126000e+03,336,56143,109,1
8.127000e+03,335,56217,109,1
8.128000e+03,334,55778,108,0
8.129000e+03,334,55855,109,1
8.130000e+03,334,55931,109,1
8.131000e+03,333,56007,109,1
8.132000e+03,332,56082,109,0
8.133000e+03,331,56156,109,0
8.134000e+03,330,56230,109,0
8.135000e+03,330,56303,109,1
8.136000e+03,329,55864,109,0
8.137000e+03,329,55940,109,0
8.138000e+03,328,56015,109,1
8.139000e+03,327,56090,109,0
8.140000e+03,327,56164,109,0
8.141000e+03,326,56238,109,0
8.142000e+03,325,56311,109,1
8.143000e+03,324,55872,109,0
8.144000e+03,325,55948,109,0
8.145000e+03,324,56023,109,1
8.146000e+03,323,56098,109,0
8.147000e+03,322,56172,109,0
8.148000e+03,321,56246,109,0
8.149000e+03,321,56319,109,1
8.150000e+03,320,56392,110,0
8.151000e+03,319,55952,109,0
8.152000e+03,319,56027,109,1
8.153000e+03,318,56102,109,0
8.154000e+03,318,56176,109,0
8.155000e+03,317,56250,109,0
8.156000e+03,316,56323,110,1
8.157000e+03,315,56395,110,1
8.158000e+03,315,55955,109,1
8.159000e+03,315,56030,109,0
8.160000e+03,314,56105,109,1
8.161000e+03,313,56179,109,1
8.162000e+03,312,56253,109,1
8.163000e+03,312,56326,110,0
8.164000e+03,311,56398,110,0
8.165000e+03,310,55958,109,0
8.166000e+03,310,56033,109,1
8.167000e+03,310,56108,109,0
8.168000e+03,309,56182,109,0
8.169000e+03,308,56256,109,0
8.170000e+03,307,56329,110,1
8.171000e+03,306,56401,110,1
8.172000e+03,306,55961,109,1
8.173000e+03,306,56036,109,0
8.174000e+03,305,56111,109,1
8.175000e+03,304,56185,109,1
8.176000e+03,304,56259,109,1
8.177000e+03,303,56332,110,0
8.178000e+03,302,56404,110,0
8.179000e+03,301,55964,109,0
8.180000e+03,302,56039,109,1
8.181000e+03,301,56114,109,0
8.182000e+03,300,56188,109,0
8.183000e+03,299,56262,109,0
8.184000e+03,299,56335,110,1
8.185000e+03,298,56407,110,1
8.186000e+03,297,55967,109,1
8.187000e+03,297,56042,109,0
8.188000e+03,297,56117,109,1
8.189000e+03,296,56191,109,1
8.190000e+03,295,56265,109,1
8.191000e+03,294,56338,110,0
8.192000e+03,294,55898,109,0
8.193000e+03,294,55974,109,0
8.194000e+03,293,56049,109,1
8.195000e+03,292,56124,109,0
8.196000e+03,292,56198,109,0
8.197000e+03,291,56271,109,1
8.198000e+03,290,55832,109,0
8.199000e+03,290,55908,109,0
8.200000e+03,290,55984,109,0
8.201000e+03,289,56059,109,1
8.202000e+03,288,56134,109,0
8.203000e+03,287,56208,109,0
8.204000e+03,287,56281,109,1
8.205000e+03,286,55842,109,0
8.206000e+03,286,55918,109,0
8.207000e+03,285,55994,109,0
8.208000e+03,285,56069,109,1
8.209000e+03,284,56143,109,1
8.210000e+03,283,56217,109,1
8.211000e+03,282,55778,108,0
8.212000e+03,283,55855,109,1
8.213000e+03,282,55931,109,1
8.214000e+03,281,56007,109,1
8.215000e+03,281,56082,109,0
8.216000e+03,280,56156,109,0
8.217000e+03,279,55718,108,0
8.218000e+03,279,55795,108,1
8.219000e+03,279,55872,109,0
8.220000e+03,278,55948,109,0
8.221000e+03,277,56023,109,1
8.222000e+03,276,56098,109,0
8.223000e+03,276,55660,108,0
8.224000e+03,276,55738,108,0
